order_date,quantity,brand,unit_price,ram,memori_internal,ukuran_layar,resolusi_kamera,kapasitas_baterai,os,rating_pengguna,tahun_rilis,stok_tersedia,total_amount,order_year,order_month,order_day
1970-01-01 00:00:00.000000383,13,Infinix,18566466,8,256,6.5,108,6000,Android,3.3,12292021,True,241364058,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000384,15,Infinix,8299241,16,128,6.4,50,6000,Android,4.2,612020,True,124488615,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000385,16,Infinix,15578882,8,128,6.4,50,5000,Android,4.6,532021,False,249262112,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000386,18,Infinix,17932515,8,512,6.1,48,5000,Android,5.0,232019,False,322785270,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000387,19,Infinix,9642959,6,64,6.7,64,5000,Android,3.5,2102019,False,183216221,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000388,20,Infinix,16331037,6,128,6.1,64,5000,Android,4.0,272020,True,326620740,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000389,20,Infinix,9131922,16,256,6.8,12,6000,Android,3.6,1162024,False,182638440,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000390,20,Infinix,23388203,16,512,6.4,108,4500,Android,2.5,3252023,True,467764060,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000391,21,Infinix,21387056,4,512,6.5,48,6000,Android,1.8,1192021,True,449128176,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000392,22,Infinix,2402133,16,256,6.5,12,6000,Android,1.7,6292022,True,52846926,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000393,24,Infinix,11844266,12,512,6.4,108,4500,Android,2.8,3312023,False,284262384,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000394,24,Infinix,10545385,6,64,5.5,48,6000,Android,1.7,6222020,True,253089240,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000395,26,Infinix,7491682,6,512,6.7,108,6000,Android,2.4,5162024,True,194783732,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000396,5,Infinix,15660948,6,256,5.5,48,6000,Android,2.2,7252023,True,78304740,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000397,7,Infinix,3943632,6,128,6.4,64,6000,Android,1.1,9182019,False,27605424,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000398,7,Infinix,10215192,8,512,6.7,12,4500,Android,3.4,5182022,True,71506344,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000399,8,Infinix,17077460,6,64,6.7,12,5000,Android,1.6,2182023,True,136619680,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000400,8,Infinix,7420651,12,256,6.8,48,4500,Android,3.1,3212021,False,59365208,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000401,8,Infinix,16783669,8,512,6.1,48,5000,Android,4.4,11242023,False,134269352,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000402,8,Infinix,15628116,12,128,6.5,48,6000,Android,3.3,4232019,False,125024928,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000403,9,Infinix,10365881,4,256,6.5,108,4500,Android,1.8,12262020,False,93292929,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000404,9,Infinix,18432854,8,512,6.7,108,5000,Android,2.0,4132024,True,165895686,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000405,11,OnePlus,8735041,6,64,6.8,48,4500,Android,4.2,11232019,False,96085451,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000406,12,OnePlus,7747941,4,512,6.8,48,4500,Android,3.8,10252020,False,92975292,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000407,12,OnePlus,18483138,12,64,6.5,64,4000,Android,1.4,8242020,True,221797656,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000408,14,OnePlus,9275871,8,64,5.5,64,6000,Android,4.1,772021,False,129862194,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000409,14,OnePlus,23953047,4,64,6.1,64,4500,Android,4.8,2122024,True,335342658,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000410,14,OnePlus,4952524,12,128,6.4,48,4500,Android,1.2,4242023,True,69335336,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000411,15,OnePlus,24802595,4,128,6.7,48,4000,Android,1.3,232024,True,372038925,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000412,16,OnePlus,8152872,8,256,6.7,48,5000,Android,3.0,9252021,True,130445952,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000413,16,OnePlus,8377735,6,64,6.1,50,5000,Android,1.6,512023,False,134043760,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000414,16,OnePlus,8261376,16,256,6.7,12,4000,Android,2.1,3252023,True,132182016,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000415,18,OnePlus,10860128,16,256,6.1,12,4000,Android,1.1,3152019,True,195482304,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000416,20,OnePlus,4642389,6,128,6.1,48,4500,Android,2.6,2282020,True,92847780,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000417,21,OnePlus,8115946,4,256,5.5,64,6000,Android,1.3,972022,True,170434866,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000418,22,OnePlus,20451433,8,64,6.8,48,4500,Android,2.7,7202023,False,449931526,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000419,22,OnePlus,14263329,6,512,6.5,50,4000,Android,2.7,852019,False,313793238,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000420,24,OnePlus,7620415,12,512,6.4,50,6000,Android,4.9,8132023,False,182889960,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000421,24,OnePlus,21504076,16,128,5.5,50,6000,Android,2.5,8152019,True,516097824,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000422,25,OnePlus,21679889,4,64,5.5,108,5000,Android,4.8,9102020,True,541997225,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000423,25,OnePlus,10742634,6,256,6.5,12,5000,Android,1.6,9172019,False,268565850,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000424,27,OnePlus,10688370,6,128,6.8,12,4000,Android,2.5,3122019,True,288585990,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000425,29,OnePlus,23339156,16,256,6.5,108,4000,Android,3.6,12182022,True,676835524,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000426,29,OnePlus,23195647,12,64,6.1,50,4000,Android,4.4,6172020,True,672673763,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000427,6,OnePlus,24038178,8,256,6.8,50,4500,Android,4.8,1132019,False,144229068,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000428,7,OnePlus,17165909,6,512,6.1,108,6000,Android,3.6,262022,True,120161363,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000429,7,OnePlus,15015673,12,256,6.5,108,6000,Android,4.4,3172021,False,105109711,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000430,7,OnePlus,7607139,4,64,6.5,64,6000,Android,4.4,8182022,False,53249973,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000431,10,OnePlus,23836647,6,256,6.8,12,4500,Android,4.2,6192019,True,238366470,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000432,10,OnePlus,3174423,8,64,6.8,12,5000,Android,3.1,9162020,True,31744230,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000433,14,OnePlus,18924036,8,512,5.5,108,5000,Android,4.7,4132023,False,264936504,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000434,14,OnePlus,22454584,12,128,6.1,108,4000,Android,4.4,1112022,True,314364176,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000435,15,OnePlus,3638206,16,128,6.8,108,4500,Android,3.3,5192021,True,54573090,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000436,16,OnePlus,10178106,4,128,6.5,48,4500,Android,4.0,3222023,False,162849696,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000437,17,OnePlus,14662641,16,256,5.5,12,4000,Android,3.3,5152020,True,249264897,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000438,18,OnePlus,24545257,4,64,6.4,50,5000,Android,5.0,6222022,True,441814626,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000439,20,OnePlus,15159139,4,128,6.1,50,4500,Android,2.4,872021,False,303182780,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000440,21,OnePlus,2874382,16,256,6.1,12,6000,Android,1.5,2132023,False,60362022,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000441,21,OnePlus,20957928,6,512,6.5,50,4500,Android,2.8,4282021,True,440116488,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000442,22,OnePlus,2039270,6,64,6.4,64,6000,Android,4.2,1032021,False,44863940,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000443,25,OnePlus,23516633,8,64,6.7,64,4500,Android,3.3,1242020,True,587915825,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000444,25,OnePlus,22183205,16,128,5.5,12,4500,Android,3.5,11212021,True,554580125,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000445,25,OnePlus,20865610,16,128,6.1,108,4500,Android,2.2,592020,True,521640250,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000446,28,OnePlus,24072223,12,256,6.1,64,6000,Android,4.2,5252019,True,674022244,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000447,28,OnePlus,24427412,4,64,6.5,12,5000,Android,4.1,1272021,False,683967536,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000448,28,OnePlus,17304415,12,512,6.8,12,5000,Android,3.3,1142022,True,484523620,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000449,28,OnePlus,21331113,16,256,6.7,12,6000,Android,1.8,632023,False,597271164,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000450,29,OnePlus,11202649,16,64,6.7,12,4500,Android,4.6,632020,True,324876821,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000451,5,OnePlus,3355870,8,64,6.7,48,4000,Android,4.0,572019,True,16779350,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000452,5,OnePlus,13320834,8,256,6.8,50,4500,Android,4.5,762023,False,66604170,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000453,7,OnePlus,8001184,16,128,6.8,64,4000,Android,3.7,952021,True,56008288,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000454,9,OnePlus,14851430,12,64,6.4,50,4500,Android,1.7,11272020,True,133662870,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000455,9,OnePlus,10874500,4,512,6.1,12,4000,Android,5.0,1162021,True,97870500,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000456,9,OnePlus,18036181,12,128,6.4,12,6000,Android,2.4,642024,True,162325629,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000457,9,OnePlus,14061618,16,256,5.5,12,4500,Android,2.3,5102019,False,126554562,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000458,10,OnePlus,7805243,8,512,6.8,12,6000,Android,3.1,1092021,True,78052430,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000459,11,OnePlus,14246960,8,64,6.8,48,6000,Android,4.2,3202024,False,156716560,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000460,12,OnePlus,14154141,4,512,6.1,108,6000,Android,1.8,5112019,True,169849692,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000461,12,OnePlus,19530478,8,64,6.5,108,4500,Android,2.2,10262020,True,234365736,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000462,14,OnePlus,5398372,6,256,6.7,64,4000,Android,1.3,812020,False,75577208,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000463,14,OnePlus,18564598,6,256,6.8,108,5000,Android,4.9,8222020,False,259904372,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000464,16,OnePlus,13282620,12,128,6.7,12,5000,Android,4.0,1122019,True,212521920,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000465,16,OnePlus,9785374,6,64,6.1,108,5000,Android,4.9,7232023,False,156565984,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000466,16,OnePlus,18009434,8,512,5.5,50,6000,Android,3.1,10262023,True,288150944,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000467,17,OnePlus,24616017,16,256,6.4,50,6000,Android,4.1,3172023,False,418472289,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000468,17,OnePlus,16955792,4,128,6.8,64,4000,Android,1.8,7142021,False,288248464,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000469,17,OnePlus,15372547,16,256,6.4,108,4500,Android,4.0,12162023,True,261333299,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000470,19,OnePlus,14550492,16,64,6.7,64,6000,Android,3.5,6122021,True,276459348,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000471,21,OnePlus,23314766,4,256,6.5,50,4000,Android,1.9,11112020,True,489610086,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000472,22,OnePlus,8170046,16,64,6.4,48,4500,Android,3.4,6192019,True,179741012,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000473,23,OnePlus,12066347,8,128,6.5,12,6000,Android,1.7,3162022,True,277525981,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000474,23,OnePlus,8138352,4,512,6.4,50,4500,Android,2.9,9222021,False,187182096,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000475,24,OnePlus,18649405,16,512,6.1,64,4500,Android,4.0,392019,True,447585720,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000476,24,OnePlus,10493122,12,512,6.8,64,5000,Android,2.4,672020,False,251834928,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000477,24,OnePlus,14685740,8,64,6.7,12,6000,Android,2.0,5112020,False,352457760,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000478,26,OnePlus,2483976,8,128,6.8,12,6000,Android,4.2,2242019,False,64583376,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000479,27,OnePlus,17175814,12,512,6.8,12,4000,Android,2.1,5262023,False,463746978,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000480,28,OnePlus,24384116,4,64,6.5,108,6000,Android,2.0,522023,True,682755248,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000481,28,OnePlus,6613407,4,64,6.5,48,6000,Android,4.7,4112021,False,185175396,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000482,28,OnePlus,13737735,16,512,6.8,50,5000,Android,4.5,9292020,False,384656580,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000483,29,OnePlus,4672513,6,128,5.5,108,4500,Android,2.0,1142021,True,135502877,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000484,29,OnePlus,19374764,16,128,6.7,50,5000,Android,2.3,1112023,True,561868156,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000485,30,OnePlus,14981329,16,512,6.8,12,4000,Android,4.7,2212022,False,449439870,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000486,6,OnePlus,5136550,8,128,6.7,50,6000,Android,2.8,8252021,False,30819300,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000487,6,OnePlus,21461323,8,64,6.8,48,5000,Android,1.8,2242020,False,128767938,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000488,9,OnePlus,5579676,8,256,6.8,48,5000,Android,2.0,1272023,True,50217084,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000489,9,OnePlus,24972830,16,256,6.5,50,5000,Android,3.3,11272019,True,224755470,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000490,10,OnePlus,22812781,12,512,6.4,12,4000,Android,2.5,1312019,False,228127810,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000491,13,OnePlus,2653512,8,512,6.4,108,4000,Android,3.7,6112024,False,34495656,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000492,15,OnePlus,17969494,16,128,6.7,12,4000,Android,2.6,3142021,True,269542410,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000493,15,OnePlus,24481755,12,128,6.1,64,5000,Android,3.4,12212022,False,367226325,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000494,18,OnePlus,6668955,6,256,6.1,108,5000,Android,2.6,12172019,True,120041190,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000495,18,OnePlus,24036047,4,64,6.5,50,5000,Android,5.0,8162022,False,432648846,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000496,19,OnePlus,5431858,6,128,6.4,108,4000,Android,4.3,11212019,False,103205302,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000497,20,OnePlus,11805453,8,64,6.5,108,4500,Android,2.4,4102024,True,236109060,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000498,22,OnePlus,3502042,12,128,5.5,12,6000,Android,4.0,10192023,True,77044924,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000499,22,OnePlus,21873923,12,128,6.4,50,4000,Android,5.0,3222024,True,481226306,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000500,23,OnePlus,3030481,12,128,6.7,108,4000,Android,3.9,4132019,True,69701063,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000501,24,OnePlus,19582826,8,128,6.8,48,4500,Android,1.7,8312023,True,469987824,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000502,24,OnePlus,3692920,8,128,6.5,64,4500,Android,3.4,5192023,False,88630080,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000503,25,OnePlus,15524807,16,128,5.5,12,4500,Android,3.9,5152019,True,388120175,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000504,26,OnePlus,17899510,6,256,6.7,12,5000,Android,1.5,3302019,False,465387260,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000505,26,OnePlus,17006255,6,64,6.5,48,4000,Android,3.2,642023,False,442162630,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000506,28,OnePlus,7083739,4,256,6.8,64,5000,Android,4.4,5142024,False,198344692,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000507,29,OnePlus,23754323,16,64,6.4,50,4500,Android,2.3,1062023,True,688875367,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000508,30,OnePlus,20912048,4,64,6.8,48,6000,Android,3.8,6242020,True,627361440,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000509,6,OnePlus,21520107,4,64,5.5,108,4000,Android,2.2,7142019,True,129120642,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000510,6,OnePlus,22806831,8,64,6.4,64,6000,Android,3.2,1312020,False,136840986,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000511,7,OnePlus,20066198,8,128,6.5,64,6000,Android,1.7,7222022,True,140463386,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000512,7,OnePlus,22821178,16,256,6.5,64,4500,Android,1.6,9152019,False,159748246,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000513,8,OnePlus,23282104,4,64,6.7,64,4500,Android,1.8,362024,False,186256832,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000514,10,Oppo,21204576,6,512,6.4,12,6000,Android,3.8,6242021,True,212045760,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000515,11,Oppo,1900039,12,512,6.7,48,4000,Android,2.6,7222022,True,20900429,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000516,12,Oppo,11628532,6,512,6.1,50,6000,Android,4.7,9172019,True,139542384,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000517,13,Oppo,6672277,12,64,5.5,50,5000,Android,1.4,1182019,False,86739601,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000518,14,Oppo,6043699,16,512,6.1,108,5000,Android,1.5,2202023,False,84611786,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000519,14,Oppo,16447186,16,128,6.4,64,6000,Android,3.5,12282022,False,230260604,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000520,14,Oppo,17976626,16,512,6.4,64,4500,Android,4.5,9222023,True,251672764,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000521,15,Oppo,20695812,16,64,6.7,108,6000,Android,1.8,12282022,False,310437180,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000522,16,Oppo,7113005,16,128,6.8,108,4000,Android,1.5,11242019,False,113808080,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000523,16,Oppo,8997137,8,256,6.7,108,6000,Android,4.7,3262020,False,143954192,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000524,18,Oppo,22051059,12,128,6.5,12,4500,Android,2.9,6252022,True,396919062,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000525,21,Oppo,21415448,8,128,6.1,48,6000,Android,4.3,10162020,True,449724408,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000526,24,Oppo,1762788,8,256,5.5,12,5000,Android,2.5,2102024,False,42306912,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000527,24,Oppo,16162548,8,128,6.5,108,5000,Android,1.9,12212020,True,387901152,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000528,28,Oppo,9405893,4,128,6.4,64,4000,Android,3.8,8112022,False,263365004,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000529,30,Oppo,7994546,16,256,5.5,50,4500,Android,1.3,6262022,True,239836380,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000530,5,Oppo,14016331,8,128,6.1,48,5000,Android,4.1,3142023,True,70081655,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000531,8,Oppo,19540018,4,256,6.1,108,4500,Android,1.7,12252019,False,156320144,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000532,8,Oppo,2407971,4,64,6.5,50,4500,Android,1.4,3162019,True,19263768,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000533,8,Oppo,20335124,16,128,6.1,12,4000,Android,3.3,12212023,False,162680992,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000534,12,Oppo,15674168,6,128,6.8,48,4000,Android,1.8,11282019,True,188090016,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000535,14,Oppo,20998117,6,128,6.7,50,4500,Android,4.1,8262021,False,293973638,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000536,14,Oppo,2234996,8,512,6.8,108,4500,Android,4.9,472020,False,31289944,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000537,15,Oppo,19617071,4,512,6.7,64,5000,Android,2.6,382023,True,294256065,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000538,16,Oppo,2517955,8,64,5.5,108,6000,Android,2.2,5132023,False,40287280,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000539,18,Oppo,20871615,6,256,6.5,50,6000,Android,4.2,2282019,False,375689070,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000540,19,Oppo,10627512,4,512,6.5,108,5000,Android,1.7,1302019,False,201922728,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000541,19,Oppo,21149204,16,64,6.5,64,4000,Android,3.4,5262020,False,401834876,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000542,21,Oppo,9079278,8,128,6.7,48,4000,Android,4.6,492024,False,190664838,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000543,21,Oppo,4333261,12,512,6.4,50,4000,Android,3.6,992021,True,90998481,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000544,24,Oppo,22267891,6,64,6.4,50,6000,Android,4.1,1302024,False,534429384,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000545,25,Oppo,18672229,8,512,6.5,50,6000,Android,1.6,7232022,False,466805725,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000546,25,Oppo,6399552,8,128,6.7,108,6000,Android,4.0,7282022,False,159988800,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000547,26,Oppo,20168107,12,128,5.5,48,6000,Android,2.3,6222024,False,524370782,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000548,26,Oppo,14404589,6,128,6.4,50,5000,Android,4.3,5222022,False,374519314,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000549,28,Oppo,21097682,16,256,6.8,50,4000,Android,2.2,1162023,False,590735096,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000550,29,Oppo,16018579,4,512,6.1,12,5000,Android,1.8,5232019,False,464538791,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000551,29,Oppo,5326233,16,512,6.4,50,4000,Android,1.5,4212019,False,154460757,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000552,5,Oppo,13329418,16,64,5.5,12,4000,Android,3.6,5252024,False,66647090,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000553,6,Oppo,5329004,12,128,6.4,50,4000,Android,3.5,11102022,True,31974024,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000554,8,Oppo,7985747,6,256,6.8,64,4500,Android,1.5,5132021,False,63885976,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000555,9,Oppo,3705286,6,256,6.7,48,4500,Android,3.0,3202021,False,33347574,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000556,11,Oppo,10669727,12,128,6.4,50,5000,Android,1.2,142022,True,117366997,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000557,12,Oppo,19832476,8,128,6.7,64,6000,Android,2.2,282024,False,237989712,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000558,12,Oppo,18254923,16,64,6.4,50,6000,Android,2.9,7202022,False,219059076,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000559,13,Oppo,24078265,16,512,6.5,50,5000,Android,3.6,1142021,False,313017445,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000560,14,Oppo,8572840,12,64,6.1,12,6000,Android,1.7,9262019,False,120019760,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000561,15,Oppo,10310020,12,128,6.4,108,6000,Android,2.7,342020,False,154650300,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000562,15,Oppo,2752397,6,512,5.5,48,4500,Android,3.3,392019,True,41285955,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000563,15,Oppo,14501482,16,128,6.4,108,5000,Android,3.0,942019,True,217522230,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000564,16,Oppo,24726137,6,512,6.8,108,4000,Android,2.7,712022,True,395618192,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000565,18,Oppo,1570627,12,256,5.5,12,4000,Android,1.1,12202020,True,28271286,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000566,18,Oppo,23176600,16,512,6.7,64,4000,Android,3.7,1082023,False,417178800,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000567,19,Oppo,16056002,8,128,6.5,48,5000,Android,1.5,962023,False,305064038,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000568,20,Oppo,22541042,4,512,6.8,50,6000,Android,3.7,712021,False,450820840,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000569,20,Oppo,15106127,16,512,6.7,12,5000,Android,2.6,6202022,True,302122540,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000570,20,Oppo,16234332,6,512,6.7,50,4000,Android,4.4,11252021,True,324686640,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000571,21,Oppo,13671960,6,64,6.1,48,6000,Android,2.8,1182023,True,287111160,1970,1970-01,1970-01-01
